people_id	car_vin
2dcda9d0-1b84-4cd5-baa2-5fbe3a64b595	WAU3GAFC4DN420284
c1e28b90-7298-477e-839a-faf92cc8522f	WAUBF98E28A873599
fec97c2c-8ee8-4d70-88b8-3e5b68092cca	WAULF78K79N607813
465499ff-635e-46cc-8d50-cf82cb2902ca	1FTMF1E85AK223206
a11c5eb6-9292-46c8-bfbe-51e611fccb5c	WBAFU9C53CC372037
850bd238-e9a1-42fe-a130-58ab54f80dcf	1D7CW3GK7AS273906
c69f13ac-a3b1-40ef-9a18-0a5f2fb3812f	JM1NC2LF2F0707490
87a9d9dc-7910-4a49-acec-62d6b38802fe	JTHBE5C2XC5468022
5b06eca0-74aa-49b9-99b7-338491ca01f2	JN1CV6EK9BM524113
d29c1e7c-b9bc-44a0-825c-52869f5dda9b	WBA6B2C53FG490292
77316175-46c2-42a3-a6f3-c0b1bb56ad34	19XFB2F54DE483427
838238f4-5c3b-4293-8716-831b43fcc8e6	3D7TP2CT7AG776073
dab48c99-c33f-4b79-85fe-a0ca25392cbc	JN1AZ4EH1FM669026
6a6e0738-33cd-4a89-a7f8-19034b406d00	WBANE73567B640541
149c0022-5d66-4745-b8c3-cf84e78ff5c2	2C4RDGBG6DR747015
3abe0546-4e1f-4e26-a3ae-43976af82a8e	JN1CV6AP4DM046090
082c2d21-cca5-4ab0-8dbe-795c8e254cce	WAUKF98E27A022398
76404c18-9019-43de-b8b0-9a25bfcb0544	5NPEB4AC9CH830080
3f028899-0beb-44f8-8664-3013e435f821	W04GY5GVXB1247457
a3bf438f-76e5-40fd-be7f-7ea34a1770bf	1GTPCTEX4AZ415073
9453e778-0dfd-4c6a-a65a-4abbf28e1632	YV1672MK7B2141422
fbc206d3-0cb7-4a83-b91b-9e4830cb5036	WBAPK5C52BF824897
dd780854-1aac-4a03-8a0f-e277ee5dee46	WAUVC58E05A018846
f90f6273-6d80-4d09-9559-1b209172b847	1D7CW3GK2AS947234
61a595bb-2b6d-48e5-a2e7-21ab6390de55	1C3BCBEB7EN797738
8cf8589b-2054-4248-bb14-b2bd0a441714	WBA3T3C54FP974154
fb439a03-7ae4-4f2b-9e9f-4cd530dd5e6e	TRUDD38J591726566
7516aee8-a8c6-4565-a78c-bb554c38d38a	2G4WS52J051160796
35f8f499-c13d-46c1-ae93-9df7771ead4e	2FMDK3GC8BB359877
93798990-4057-416a-8cdd-1d7e80e45e47	1G4HK5E90AU790598
07a47987-8ff6-476b-bb91-815f5672dc8a	WAUHF98P78A141061
7e23c889-4580-42e6-aa08-2284c8b5bd01	1FTSW2A55AE962857
b5daef29-34a0-43e8-aaf2-33c6fa4eb0c7	YV1672MC5BJ053631
ff6a5676-ddba-4dbd-a212-2759bccac7a1	WBS3C9C55FP109546
346d7db4-b46b-493f-a37f-780c26a73e3b	WAUAF98E85A722970
09a3dda2-0c5b-4687-ab7e-5bce040cdfb9	3GYFNKE44AS264930
c3397b2e-4aa4-45a7-9a31-3b426c721404	WVWGU9AN9BE814851
3864c211-bb01-40dc-955f-3dc384771e7b	WAUEFAFL2DA325760
bdb7d094-a51f-4e1c-9957-4d6f8191dc5b	1G6DE8E53C0473632
56b75a00-b374-44e1-8b2e-3c6f7c1f463d	KNADM5A3XE6335893
f70ae6bf-a1cc-4b15-bb8f-1f467aa940d8	1G6YV36A265500097
22d02c2a-4f97-48bb-98ac-67073e0839bc	5BZAF0AA1FN781004
4e163e70-2700-4257-99c8-47b360d674a0	1N6AA0CA1EN113985
4b292ca8-0666-43de-8cb1-7a78ec9ad3b4	JN8AZ2KR6CT705538
3b6dd97b-547d-4dd6-bd33-6558d78e09c2	YV440MBD9F1953217
8fad8dbc-888a-4ec6-998b-0ad2dfa71ec0	JN1AZ4EH8AM398281
40c0b6dc-2106-4142-a3bc-7c1d435c39ed	JN8AE2KP0F9159413
1db5967f-cc9a-4e06-80c7-726047b31976	WBSBR93446P446162
b5daafbf-030a-43f6-933b-fd6bdbd7baf9	WAULC68E15A013734
d0ab12b4-3e8e-4b32-bb1b-25a0bd912be0	SCBBR53W66C373002
d5e13298-7c9c-47c5-b357-f48930ff3183	1G6AH5RX4F0724991
a66666b3-8560-4e51-ac0c-4dce9d77ed34	WAUHE98P49A538540
a81c5b95-3118-4386-8a3c-06fb354fb890	WAU4FBFL9BA709288
cfae4590-91ec-4606-8f4e-0503e9b38077	WBXPC9C45AW353358
05973664-fa2c-41f5-9e5c-8c7c3933f66a	5N1AN0NW0FN510455
81324040-71e5-49a8-b11e-4a6181481051	JN8AZ1MU7AW797458
e2c87332-6889-4e73-baa3-db3060682200	1G6KD57Y73U888851
946ca9a9-17fe-4eda-a1ca-22ddcf156d27	JHMFA3F23BS198547
f441937d-8869-46f1-85dd-64e88df152dd	WAUJT68E63A565802
c80774f7-b6db-4488-9df4-9fd6accdabd2	1G6DU6EA0A0711745
53b4a632-1469-448a-b1e0-9309c92efa43	1G6AY5SX0E0787725
5aef728c-fe4d-47e1-a439-dce6795c5a83	WA1LGAFEXBD408352
417de870-15ef-42e5-a154-51e9ed97c5a3	WBAEW53463P006328
259e5132-4e9f-4fc2-bea1-c8fb28b577d1	SAJWJ2GD5F8754857
2000220e-d456-424b-8918-1dcd25e11623	2T1KE4EE1AC867372
bbac7ec2-7d21-4ad7-9b87-15253b2eb046	1G4CU541114925748
381f3768-b7be-43ad-83f1-d7f8ccbe7337	1G4PS5SK5E4849394
6184bcea-b39d-4fda-9fb7-7ff299b7d1a6	3GTU1YEJ2DG122777
0055b180-bed4-481c-bb32-1c85c929e754	JM1CW2BL7D0844525
12984201-1ad6-4aac-b6be-9476c94f2d03	2C3CDXHG9FH032496
ea055355-61ec-4b41-b538-f08e535939d6	WAUTFAFH7CN341494
d4cb8499-e490-4654-9b4f-c46bbcf9783a	3C6TD5NT7CG212497
b9c00a1f-e05b-4a8b-aa12-880aae6c4f4f	2LMDJ6JK1FB848123
4fdb425c-4834-414f-ba1d-6b52a966c03b	1GKS1EEF3CR264477
329125d1-0c6b-4bf2-a69b-5dac959b2603	JN1CV6FE1BM643623
64a3e899-6756-4efa-9336-e7657469eefe	WBAAW33421E673439
250eed49-4a49-4514-ba77-932eaa8e4796	WBA3T1C53EP030574
8e3fe5df-a573-4337-9637-78d73d36381d	3VWML7AJ9DM371439
11c218f5-b2eb-4c5c-b0df-d9eecb52ec3d	3D7JB1EK3BG615905
572db669-7cfb-4e80-8c8d-c5802060a4a3	5GAKVCED3CJ168495
4012b1d7-16d7-415e-8a3c-ba4dfd9560e3	WAUHGAFCXCN221339
06418e51-fec3-429e-ba87-39c477432cf1	2C3CCAAG0DH308877
b8f46370-3db1-4494-b922-4d78563b4160	JM3TB2BA5B0669156
d624f0c9-00f0-42c4-99ab-97e0c9a64f3a	5N1AL0MM1FC041510
ea9a86bc-2538-4d7e-9601-e787c93b9c38	WBAVA37508N741427
a283e5e2-7227-48e4-a02f-2431948e0a14	5FRYD3H92GB765233
f3303fbf-c026-4ab1-8af9-90199a6c8791	5TFAW5F1XEX662067
d91f2b86-41e1-4e4a-a695-c1ae009f2320	1G4GF5G38FF041472
de35f264-cd0a-4932-99d7-699f04226368	1G4GE5E37CF355082
e61179f9-b65b-424e-b32a-517f580b1cec	3GYFK66N73G727981
5b643f63-f57c-41c5-811c-b61816176dbb	2T1BU4EE2BC367905
5cfd5c9e-4b96-4c24-8c8a-16838530ccf1	WAUAC68D51A613231
231ddeb5-7300-4d7a-9089-6dda2d17460a	2G4WB55K121637672
869211da-eb31-4e4c-a8e3-3fdbe93d9c82	WBA3B3C59FJ374946
c0c04375-c2eb-407f-a355-5f276d677086	3D73Y3CL1AG108398
1a24907f-e50e-40c5-b01d-74bc03e6b9bf	JTEBU5JRXD5370125
0f061219-b6b2-4fc3-96c5-d898829ac6b2	3C6JD6CT0CG701422
229204fb-c3a5-4664-9d86-261b22a98063	JHMZE2H75ES228074
3d9d2b08-0f16-4106-a15c-82d9f67b3419	1FTWX3B52AE535123
e86a34b8-a948-48cf-bc65-16efc59df7ff	5GAKRBED5BJ407672
b3de1999-fdb9-4c37-ada7-ac5795f8ff42	5TDDK3DC2FS350303
9fbb82bb-a175-4619-a825-57a9ce7a0ceb	3N1AB7AP3FY476974
67119f54-3196-4b8e-936e-efc0e6a4aa25	JH4CW2H67EC392026
e924f5b2-3f6f-492c-969b-010697160223	WBANV93558C946198
3bc06535-9949-4f1a-a41c-9afa540f7f47	WAUKG68EX5A090148
63b144c0-a973-46f8-a45b-8ae2ebfe7dab	SCFEBBCF0CG048056
c12af338-7c49-403b-bb8c-a8484bb1c25a	1D4PU5GK3BW695732
2097a17f-5fa8-4cc8-813c-efb621a35a9a	WA1GFCFS4FR509739
e3404978-ae9f-4371-9a63-38c563cb8d80	YV1672MK9C2107595
17cafd0a-0f3c-43f3-8e16-00e0964bd3ed	4A31K3DT0BE677055
911ae0de-77cb-4cf2-8adf-4c3ec2d59fb9	5N1AN0NU6BC958235
b0fbfe5c-cd5c-4340-8640-9a2ae21a5c1b	JH4DC53893C867678
5b25a3da-0bb8-4205-96e1-bd971f15f228	1G6DA1E39E0844510
a56fe485-0d0a-4dbc-b050-4d5cd4898e20	WAUDF78E18A449005
9109bb82-801b-4717-b73b-a622482d0274	19UUA65536A506688
5e97be9e-9109-4e8f-96a5-6df09adf7d29	1G4PS5SK8E4126283
13b2a0da-af69-4b9f-a5f7-3de66643c0aa	19XFA1E80AE471828
32fb0dcb-fb92-4bfa-9de7-06c05eab7489	1NXBU4EEXAZ179968
04554d60-70e6-4de1-b236-c54be2c5c008	5UXWZ7C51F0837895
4c5e00a4-96fe-4324-a7c9-9c0e4a3ae1f9	JTDKTUD32DD533333
7b8e9d74-f0bd-4ee3-8081-9fb469775464	WBAEW53405P474655
11b1ea8d-d1cc-416a-b080-cb7fc2ed1168	1FTEW1E82AF039385
fd92104d-156e-4c54-a495-bc5d95359652	JTHBK1GG0E2348855
4e12c885-da1f-4d4b-a5dc-25dc1046d66d	WBAYA8C56DC491696
015d029c-16de-41c0-b623-6ab4d05baf50	WBA3A5C52EJ892832
2f631407-188e-4fb2-8b53-c1c187da9c5c	WBA3B9C51EP819971
137d56d5-f62e-42de-b70c-3f36d0d1a8c9	2T1BU4EE9CC461474
61e7c8ba-e549-436e-9135-f06138f2e910	WAUDN94F08N084225
7bf6e044-60f9-439d-ac92-84e56ae3e358	YV4952CTXE1295648
15f2dd19-6d50-43dc-b549-8cd4a01d9110	1G6DV8EP8C0495434
82ed27d4-9268-4c1e-9bb1-56e3c2631c7e	WAUHF98P99A912251
3ecb576d-126e-4c76-9492-96ca2548ddf8	4T1BD1EB2FU991728
983db27f-d1ce-4bae-839e-485c4b200793	2G4WS55J631411166
489a0123-4060-4d4a-954e-f4dd3e386d6e	JTHKD5BH7C2695064
be17bf1b-6f78-4f30-bde1-b184bc9328c7	JM3TB2CA0F0050999
017c9ed4-f197-4e84-a17e-b4d7809fbbca	SCFHDDAT3EG696070
69df691c-a455-4735-b2bf-10bf0e5c842f	5XYKT3A12BG442204
720e1ced-fd39-4035-ac7d-18ed66c8bb06	WBA3N3C58FK535515
fec4baab-0940-4f06-8adc-9a3c9992f13d	WAUED54BX1N231024
84284d95-2ad7-4a13-9f31-40f1b7cff6d9	1G4HD57208U445219
ae5d097c-84c3-4209-8a30-a5ff5d5ccef5	3C3CFFCR4FT004447
e9b3d1ab-b0a9-44e2-a435-658b47f21ab4	1G6KD57Y46U991035
1e747bf5-bd6e-44a7-aeaf-ca11994d170c	WAULT58E34A282360
816e1c48-f5fd-4d0d-bf5e-9b5edc910954	5FPYK1F58EB456284
4b9ea171-6e0e-4e4f-ab66-210e9b6fc047	2C3CDXJG9EH729353
ff51a638-0087-49ac-ac64-dbda88226dd4	WBAWR33568P575275
0e9db887-05f6-452b-9468-bde8e2a50b4b	3D7TT2CTXAG461649
a778477a-f12f-407d-aaa8-b285b2feda3c	WBAKF3C57BE326428
bfbe7aa7-1ec9-4f0d-a7ca-da0fdb4d0106	3C6TD5HT3CG526322
87070f94-e68b-42ab-96f1-66f96dd30793	WAUCVAFR4AA564012
ee72e817-8371-4218-ab1d-d727b22a03af	2LMDJ6JK7BB052535
b011adcd-41b4-4d53-bfea-e362f7bb4bb6	1GTN1UEH2FZ473380
1a3bfd51-8513-4581-8b1c-ec74d5641790	JN8AZ2KR2BT779019
cb4c4974-5c5b-4bf4-a9c0-62f49557b9ca	SCBZK25E62C608787
bfed239e-2e06-4899-bd50-77874d09f32a	5N1AZ2MG6FN371491
32af68e8-9a9e-457e-8b86-1162601e1ec5	WAUWFBFL3BA280884
2cd34c60-ed65-42d3-bc5d-1b9832fba35c	WDDGF4HB9DG139637
b3c4a434-a1fe-4487-ad45-701100a8b874	1GYFK43549R371006
bd5835dd-bfde-452e-93ed-4fe3c9227e9a	KMHHT6KDXAU043991
ee03a4ad-f880-48fd-b196-b874c71d7dac	KNAFU5A23D5158303
a4b833e7-8ac0-45a5-ac85-91da116c9d9d	19UUA9F20DA237665
e110e21c-ac81-4409-9b92-d63ef4b9c597	JTDKN3DU0B0740840
74c0d8ab-55f2-47cc-95ce-02d840556068	WBAVC53507A425365
9f8edf7a-8b76-4e63-9cc1-09f99386c0a7	SCBBB7ZH7FC996430
92542916-f8f9-4621-8a16-d9e1f44a6e67	1D7CE3GK2AS630900
9f665304-84da-4966-a0fb-276a10e727b5	JM1BL1H31A1015428
f721f743-e76f-4f74-9976-d5b473a51660	WBAWV13587P998437
5c8a74c6-7e44-4237-b02e-50724ec4d9cb	WP0CA2A82AS514707
71a73c03-1129-49f7-8172-b8df4b05b6c8	5J8TB3H58GL095183
f6f135f5-d744-44e5-b18e-7bde8ada21b6	WDDHF0EB0EB368871
77d5e4c9-1825-4b33-914b-28bad2c23428	3D73M3HL1BG597780
f767836e-be4d-44ee-8eb4-6c8cf237c664	1N6AD0CU3DN278324
902387ef-3064-425c-a3f4-1b08ad20276f	WAUDFBFC9CN675024
df01e40b-1ad2-401b-a840-ef41999b291a	JH4KC1F5XEC123804
6eb1950a-5a1d-4c97-9845-008c24674245	WBAYB6C54DD308985
2d3bb2f1-0d14-4cdb-a293-e86dbdf9f9fa	3N1AB6AP9CL668886
ba38fe32-8b8f-4574-b9df-3bb3d3ac5c94	WAUJGBFC7DN469136
92b64f09-f1ea-4a88-820a-481f7174bc50	WDDNG9FB7DA673386
241a6139-379c-4281-babf-b138a428b5e6	2C3CDXJG3FH614846
73001f90-72e5-4c33-a8ff-e303a6f895d3	1N6AF0LX2EN255171
8145fa82-ed4e-4bc7-8998-75be6eac8561	WBAEN33412E747388
aaf4bc99-56fe-4d2b-ac3e-a2a095416d2e	1N4AB7AP1DN253605
ea7857d2-87d8-450f-acc9-f3867abf43e1	WAUUL78E98A432929
5f3f18c6-ec41-4495-ab0c-4caf763ec5d7	WAUAF48H18K674868
97b753bd-557c-47e5-8767-d584d8666fa5	5GADV23127D411651
f8157c81-459f-4d5f-9d11-d5fa70fa4571	1C4RDJEG7EC820816
f080d53e-6616-439d-befd-f209eea3470c	WVGAV7AX9CW293047
29031a29-c191-4249-b05b-324918e0df71	1D7RB1CT6AS202172
aa12fe19-01d4-4dc3-8595-caff3fdcccb3	WBA3C3G54FN408713
d7fba645-ff13-4c7d-9709-26e3cdaee221	3C63DPNL3CG378186
8fda7213-ea82-4b13-af33-a729267076bd	WAUBGAFB6AN141692
7cc54134-ea32-473f-a59d-f2328241d8ac	3VWJP7AT6CM330533
2854e2fd-bbe6-486b-bbe8-b38a291f2b35	WBA3K5C58EF620916
397a5ccb-e94a-4b65-9509-fcad962563a8	JH4KC1F77EC995360
96268721-d9d0-4b66-a21a-357cd733b37b	1GYFC16219R688402
007a490d-f8f3-415b-bfa5-d8a2e4b00d21	SCBCC41N09C231906
6cb30ce3-71bf-4d8c-ae01-c7aa061dd6b5	1G6DM5E33C0717361
ba5f7cab-a3ff-4081-ba42-a27ee485bf75	137ZA83331E393864
bd402d40-8c0a-4e2b-abce-7a1f3678106e	WAUPL58E24A062659
45f857a6-5481-40a7-a15a-915e302ca761	1GD11ZCG0DF058588
67aff600-f0d4-44a4-8025-489dc6bca354	WAUAH78E27A930635
a6d923fc-2bbf-4d86-b3f0-4a2206282755	1G6DP577470229632
d2cd7115-9a01-410b-8ab5-d6194c58ecaf	JHMFA3F20BS974584
1f0fb56b-ef75-4471-b09c-a6427504ef32	2T1BURHE1FC757196
30c25c1c-76d0-46df-85fc-fd0558497d74	5LMJJ3H50AE175753
ae68bfd1-2ff4-4d1a-840b-af1708bd7eab	1N6AD0CW7FN636660
ae03b687-88e7-4325-9e29-72bdeaca4971	JTDKTUD35ED240866
1d824d63-3b32-43cb-8d33-01f055ccb0e8	1G4PT5SV0F4068789
d82e2114-7b09-4bb6-9e8e-466a9a1b01b3	WBAFR9C58DD486144
dc2afe1f-8d75-4659-9948-0783b5b910f1	WAULT68E32A675021
d4f60e4f-4648-4bac-ac59-0f35879e84fd	1FTEX1CM7CF503450
6ad2d96e-d581-4341-9b6a-bc5f4ea4f439	WBAUT9C51BA290036
97fc279d-45b5-4cb3-999c-a29599f9a8be	1FMCU0F74EU622549
89373594-6fa1-4720-8eff-1495e3178fb4	WBAYB6C56DD981423
78702ecc-a10a-448f-a236-3ca3ee863b71	1G6AB5RXXE0517585
5df7a0c4-1b98-42b4-8d3a-aab9c3110762	1G6DE8E58C0768449
26a964dc-c66c-494d-923c-1e997d9f0f73	1B3CB4HA8AD194932
1e798185-f1be-4e8b-9f45-d0cf2bc0cc16	3VW1K7AJ5EM498857
97b21505-6448-4a30-aded-218e4b82eaef	WUAUUAFGXCN739810
a7d52cbc-1a0a-45e0-b70f-2298e178c85a	WAUMF98K99A746168
eecd39f1-5407-4de4-afe5-9d3d237f224a	WDDUG7GB3FA802452
9dc8f632-8e3a-4a46-acad-ac019d74317f	WBA1J9C55FV992724
a50f3379-27e8-47ea-b2cb-e5586b8c3368	WAUDG74F45N462587
763f4373-2ac7-4122-94bf-b45a01b5e311	1G6DV57V190932872
70d192c8-8f32-4d05-8224-bfe3dfeb87bf	SCFEBBBK5EG696333
241af2af-6938-42a7-83b1-82f2185359a0	WAUMFAFH3FN407211
00b2a21a-f8c6-4d6b-ada0-db9cfdde9c42	1G4HJ5EM4BU202470
057c5f20-0766-40af-a637-7ad8ab0e3731	KMHDB8AEXCU523300
a6ec0c54-b019-4639-822c-2f06fee20a30	WAUSF78KX9N494323
3d9cd5b2-7102-4404-b091-bbd330312de1	3C6TD5MT7CG936417
b1ce8cc8-eef4-4ce8-a448-732a395a13fb	WBALW7C51CD830072
43fd397e-884d-4b2f-8db4-f521f5874ae5	3C4PDCDGXET139512
b2d45459-602a-4f95-a541-e6e7e615f706	1G6AK5S30F0919270
262fe3e6-b66a-4d7e-b2ec-94724f3f84b2	WAUKH78E76A647182
d6014f01-353e-4cfe-af02-dbea90e4d2e4	KNAFU6A28C5257901
70751f47-d200-49e4-bf24-55fe1a5ac986	YV1902FH8B2079502
bb5e68c2-c948-40b6-a1b7-4644c47da4a8	SCFAD02A65G665676
730d9db8-eb01-4608-985f-c4c9ac025f35	JTHBE1D22F5928558
caea517a-1b6f-4d20-b317-a1c7ee4fab05	5N1AR2MM8FC437167
1721ca58-db5d-45c4-b886-03983a327065	1GD02XEG5FZ319970
94d7a387-209d-4817-a554-dce6ddffc0ba	JH4CU2F67CC164761
2757fe54-dc91-45c0-aa99-441beb4990e2	1FTEW1CW8AF935322
17c64898-c5e9-457d-ba22-58274d6c2cdc	SCBCP73W89C103778
9c056453-0512-466e-9752-d910f3e7a801	3FADP0L38BR607467
6c8e748e-731e-4b58-ba3d-6163b51a19e7	WAUDG58E45A336467
3857ade0-4375-4891-8097-27b73253956b	1FTEW1C87AK815942
11ca9444-dc7d-4c42-9d9c-9aaad90732c0	1G6KE54Y83U094958
c94da86d-c3b3-44ee-8be0-2400e8c8360c	4T1BF1FK9EU345755
44a8f39a-b11c-4507-afcd-754958d06ac7	3C3CFFER8FT392795
8573c226-1db2-465a-b5a5-92ce228b5ad9	WAULV44E27N268358
5c79cb51-005c-4b07-829f-3cbbd23d597f	WAUPN44E77N517674
b931c3aa-7db7-4c78-8216-bb131f38648c	WA1AGAFE8CD500780
a6e95b5a-e1f0-49e3-9045-65103eca5d27	1YVHZ8BA2A5680415
5f40e8f3-c363-46a1-8d8d-5d51b886e825	WBAPM7G52AN203874
86c0bde7-840b-426a-9d97-ed37b26a8c17	WAUMR94EX9N406012
df6b1dab-cbcc-42aa-88be-7fff6af48147	1G4HP57M79U388320
f83430e2-a2b7-4201-b881-5b6aa021a979	5J6TF2H55EL895542
7f7be003-6596-4773-8747-b72bc05ffc10	137FA90381E476395
cfe1db16-3412-4e73-8b30-c69b4448b33a	WDDEJ7KB1CA103359
86d2a762-d322-4ec7-97ae-f4989219a2be	2C3CA4CD5AH193649
51957930-0866-459d-93b6-c84948870fc5	WBSBL93444J808248
da6b7081-b8d0-4205-be6a-3854ffd128a5	5UXWX9C50F0376058
90ecf4a4-da36-49f9-911b-57c55afc5f7d	KMHEC4A47DA209799
68e725c7-74fe-4731-b854-6f05af7d53a9	W04GR5EC5B1785966
e7c8005a-203e-4092-8585-b7313b8dd1bc	WA1AY74LX7D312933
48515534-717e-42dd-a0e0-18c83230e34c	1N6AD0CWXFN711965
56ecc884-a19b-4f05-ab5a-620fb4a52cd8	WAUEF98E16A415661
c39f404b-efa8-4c34-9340-65a1c288e9b8	JN1CV6FE0AM166259
be7672ca-e1d4-4f76-95d7-46f5f39668f3	WBABS33411J576207
7efe72a3-f34b-43af-9101-80368c28733b	JN1CV6AP3DM892484
fddfc4e3-8118-4e0d-b935-eacb02f937a7	1G4HB5EM2AU290852
47399ba5-fb0d-4d04-809a-fc84530d3bda	5N1AA0NC5EN192896
599a26fc-e8bf-43c5-ad4b-549074f29373	5GALVAED5AJ161859
71e634cd-7487-4a88-9b67-c5a822553695	WAUBF78E48A798814
c5c60779-c438-4135-bed8-31b84ebbfa11	WBAYM9C50DD235612
fce92849-5adb-4ea0-9b6b-22bb997107c7	WDDHF0EB6EA225820
3b459995-4d5d-4c54-893c-8f362791814f	SCBBR53W66C324415
ae9bc32b-3aa6-4946-8e71-6d1918ca8002	5FNYF3H31FB843281
686224ea-aafa-44e5-b4d1-bebeb58c37d0	SCFEFBAC4AG700686
ea17b71d-e5ef-41e0-bf80-161f0b4243b6	WA1EV94L78D924692
83fd12b5-c8a9-4019-b654-fc3418b4c20f	WAUAF78E18A790598
abe01d99-de8c-4ab0-9f63-01d01c5852aa	1G6DK5EV5A0778862
a288f295-01e3-46b5-884b-bbb301ff3174	JM3TB2BA3F0745432
8985900b-baeb-4973-81b0-af5ef9d4e40d	1GYS4GEF5CR748286
b5cafa11-ebd0-437f-acd3-d28fc8896a6d	WA1CFBFP2DA681283
f2d99af3-3341-4e24-ab88-1b75f6f297bb	3D7TT2CTXAG059999
2c8ea25b-b87b-4332-91b3-ef1d224f06ff	WAUBVAFBXBN867739
3a88e766-6312-405b-8cca-a83a83849dc2	3GYFNAEY7AS596891
8b544ebe-e86b-4ea0-8c9c-b52e827205ba	WBAUP7C56DV994866
33b098eb-7cf8-4e71-a256-29a41b78334f	WAUVT68EX5A981551
bb189042-7a9b-421f-beee-f14363aa4fb2	WAUVC58E03A680021
edc388f0-6709-4f4f-9f44-db9c01dfc6f5	WAUWGAFB3BN840703
e7a206c4-11a0-48a8-8604-cf5bd734e9fd	JTEBU4BF7DK014943
641f8b72-eb49-490f-9af7-7a09d01ae93c	WA1AY74L47D626805
3c602277-7cc9-4d01-b329-3b44e2c753dc	WBAPH7G55AN935405
4ddd2889-df06-43ef-9a0b-889123998962	1N4AA5AP6CC090869
992b8e3e-7867-4031-948b-374b865b6903	19UUA8F51CA787654
6d24ea0a-1c60-41e2-9a9c-d821dc77a423	3D4PH6FV1AT501774
322b98bc-efc2-4abb-ab6e-96481a9d9256	1FMCU5K31AK643378
58b82a29-04fa-49e4-b8c4-473225f0601f	3D7JB1ET5BG128455
31e5259c-9977-4c38-8990-77b324bbdb1f	1D7RW3GK4AS882378
9e404683-37d0-4301-b326-502539b3f14b	SALGR2VF3EA969959
c49745b3-fdab-4a5a-be60-41156e6cb3fb	TRUTC28N621102647
6c5cc246-4dce-4775-95f3-a039496601ff	JN1AZ4EH4CM555288
1fff9e7a-a659-4ca3-8cf2-22f574a3f549	WA1CM74L49D971517
615489b2-763a-4f74-82c0-20be57e9c943	JM1NC2MF4E0866752
82f11216-3fd7-4313-b2e6-b306ecb06f08	WVGAV7AX3AW287497
abd9fea0-14cc-4d3c-b92a-1ecdd3325182	WAUMK98K99N486374
83ce3f17-5552-44b6-af9d-4c0777504b9f	2FMPK3J97FB077181
9b3a8d95-4d50-4a8e-898a-169d0d6606c8	2G4GS5EK2C9056222
c4d23c12-782f-4b85-b608-8d2b874e1984	3D73Y3HL3BG724212
54fc3873-f7c8-41bd-8fd2-560dc2c48c84	WAUGFAFR0BA886582
0c5400a2-323c-4b3e-900b-854c334b41de	WBAEU33473P524457
ff9890e3-aee5-46f4-8c3c-b8fa2a3c9888	WAULC58E35A689872
c777d1df-f964-4af5-a1b1-8d0586518b71	JN1AZ4EH4DM162988
33373ecb-0f7f-4c1e-b321-e05bb3aa04d9	2D4RN4DE5AR350630
9cdba14a-895e-4822-83db-633f8ac266b9	2G4GP5EC0B9886769
70d1d87f-caeb-4f78-911f-082b96ce72a9	JH4DC54893C353716
c8aef728-8401-441e-8c14-4d73af2440d7	WBASP4C50BC266796
1c71457f-11db-4446-b098-661073056223	1G6AZ5S30E0676960
d671e1ef-c3b7-4a7a-bdd0-d8f416d141a4	3D73Y4CL1BG736016
448e54c8-82a5-4e2d-be89-c5616cebbbb5	WA1YD54B95N209869
d4f28eb7-c342-4900-a620-7f63a3b67d57	WAUJT64B72N684641
5446b7b3-dae3-4cd8-a84d-4d730c050952	2C3CDXEJ0DH317262
a48492fa-a22f-45bf-9aa5-2072e326d154	JN8AF5MR8BT542851
6c0a2b4b-abc1-4694-9e1e-b11e06428a1c	WBAVT73578F843745
ae6f035f-cd61-41da-a538-1af7b962dd42	WAUUL78E17A816105
be1fc4eb-c8b9-47ca-a83d-88196ff2f8cc	KMHTC6AD8FU547894
eee4423b-c9bd-40b6-8dcc-dd292c112aea	SALAG2D44BA469008
d37ce7b6-f3fd-4246-96ed-12a4602ec9dc	1C6RD6FP6CS303867
d3ea902f-38ab-4701-970a-ed1ad98dbbd3	1G6DS5E35D0944736
7f237857-b6cf-4c1e-b9ef-0d18fb13e118	WAUKFAFL6DA745377
a3795b14-c3a9-43e8-847d-2cc5b5998aba	1G6DG5E53D0253496
e01eb9ef-f3bf-489b-a4e7-f90b6cd379e9	1N6AD0CU9FN003849
da5f64fc-d48a-4134-a96f-1f560de4328a	WBS3U9C59FJ131999
5f1d01e3-db17-4fbe-a3c5-4b4e42bbb8c0	WAUUFAFH8AN055915
811ba416-00c4-436b-aed2-fefcbf0df04d	1G4GC5GCXBF568173
30f715de-dca3-48bd-b06c-330b175ad9f5	WAUBH64B31N446127
93ccc092-5101-4417-9c8a-0b2390936f43	WA1LFAFP8BA546798
b543738b-2338-4c83-b4bd-7bc9a02775ee	1GYS3DEF5DR680624
b953140d-c170-4c40-8e9a-67ffb5da5c8f	3GYEK63N53G483828
6d2386c5-28d6-4ba3-9f3e-1558e6bb39bb	19UUA65696A827949
515745ac-1997-4aee-b9fb-7e5e712849bc	1GYS4BEF3CR587083
30aeeafe-3c27-4704-9964-69b927ec8d6b	JN1AZ4EH6EM053367
49579f34-3a6c-458c-8708-d0038b36424a	JH4CU2F60BC767291
3816aeb0-5a5e-4d04-9a35-08ea4414e96f	JN8AF5MR0ET384980
