vin,brand,model,year,color
1FTSX2B57AE753518,Pontiac,Grand Prix,1991,Aquamarine
SCFAB42332K503088,Lexus,LS,2012,Puce
WBXPA934X6W346337,Kia,Spectra,2006,Orange
WBA3D3C55EF479995,Ford,F150,2005,Fuscia
1C3CDFAA8ED122430,Hyundai,Tiburon,2009,Aquamarine
YV4952BZ1E1112093,BMW,6 Series,2012,Fuscia
WBAVA33557K993700,Audi,S8,2006,Teal
WA1VMAFE5ED683519,Mitsubishi,Mighty Max,1992,Green
WBALZ5C59CC766932,Dodge,Charger,2007,Puce
1N6AD0CW6EN219948,Toyota,Corolla,1993,Teal
JN8AE2KPXF9101597,Mercedes-Benz,CL-Class,2009,Maroon
WA1C8BFP7DA216928,Pontiac,Grand Prix,1963,Aquamarine
5TDBY5G16BS491882,Audi,A3,2007,Green
JM3TB2CVXF0633843,Kia,Spectra,2005,Turquoise
1G4GD5GG1AF371858,Volkswagen,Cabriolet,1996,Green
1G6DF8EGXA0768092,Lexus,IS-F,2011,Fuscia
1G6KD54YX5U376623,BMW,325,2005,Teal
WBA3X9C51FD364088,Ford,Ranger,2009,Goldenrod
5UXFG83538L847180,Audi,Quattro,1985,Purple
1G6DG5E54D0153097,Mercedes-Benz,SL-Class,1989,Orange
WBAGN63434D690338,Volkswagen,GTI,2005,Khaki
JN1AZ4EH6FM993265,Pontiac,Grand Prix,1982,Orange
5UXZW0C55D0405885,Maybach,Landaulet,2010,Goldenrod
2FMPK4J9XFB707409,Chevrolet,Bel Air,1967,Puce
5TFBY5F14BX525264,Chevrolet,S10,2003,Red
KNDMG4C76B6287440,Mazda,323,1993,Goldenrod
1GTCSBD97A8092349,Scion,tC,2013,Crimson
1FTEW1CM2BK162760,Bentley,Continental,2009,Fuscia
19UUA9F21AA287180,Ford,Escort,1985,Mauv
WBAET37443N871821,Toyota,Supra,1998,Purple
2G4WD552361131261,Buick,Lucerne,2010,Mauv
TRUSC28N921110494,Dodge,D350 Club,1993,Red
JTDBT4K30A1117023,Volvo,S90,1998,Red
5FPYK1F53EB581743,Chevrolet,Corvette,1967,Fuscia
SALVP2BG4FH608694,Acura,Integra,2000,Purple
1FTWW3A58AE333987,Aston Martin,Rapide,2012,Fuscia
1N6AD0CU1FN498192,Buick,Regal,2001,Teal
WAUEFAFL9BA681698,Land Rover,Discovery,1994,Puce
JM1NC2LF4C0366346,Toyota,Camry,1994,Red
3VWKZ7AJ2BM670600,Isuzu,Rodeo,2001,Red
WBA4C9C59FD911625,Hyundai,Tiburon,2007,Fuscia
WAUHFAFL6AN118189,Land Rover,Range Rover,2009,Blue
JTEBC3EH0D2180568,Chevrolet,Monza,1975,Orange
1G6DV5EP5D0925291,Ford,Galaxie,1964,Red
1GTN1TEX7BZ034638,Toyota,Corolla,1993,Puce
WAUVT68E52A296059,Volvo,S90,1997,Mauv
1GYS3EEJ6CR926816,Hyundai,Sonata,1994,Goldenrod
1N6BF0KM2FN414753,Mazda,Familia,1988,Red
WP0AB2A86CS030837,Dodge,Viper,2000,Red
WAUDH78EX6A634693,Chevrolet,Corvette,1997,Crimson
1FMJK1J57AE152708,BMW,600,1957,Purple
JH4DC53855S167956,Cadillac,STS,2009,Aquamarine
3N6CM0KN7EK569399,Acura,TSX,2005,Indigo
W04GW5EV0B1375330,Land Rover,Discovery Series II,2002,Goldenrod
WAUKGAFBXBN474446,Cadillac,Catera,1997,Purple
WBALZ3C58CC894955,Lincoln,Continental Mark VII,1985,Fuscia
WAUAF98E75A146692,Chevrolet,Suburban 1500,2009,Indigo
WAUHF78P38A772006,Chevrolet,Suburban 1500,2012,Purple
KMHHU6KJ2FU052727,Honda,Ridgeline,2007,Blue
WBANA73594B086306,Toyota,Land Cruiser,1997,Mauv
1G4PT5SV6E4104239,Subaru,Impreza,2002,Yellow
1FTFW1E83AF774395,Mitsubishi,Galant,2003,Red
WAUGL78E67A696458,GMC,Envoy,2004,Aquamarine
SCBLC37F04C907208,Buick,Lucerne,2006,Fuscia
5NPDH4AE3CH279852,Mitsubishi,Mirage,1991,Teal
1GKS2FEJ6CR393952,Maserati,430,1989,Teal
1FTSW2B51AE711462,Dodge,Ram Wagon B250,1992,Blue
1B3CB5HAXBD892479,Pontiac,Bonneville,2005,Purple
1N4AA5AP7AC600918,MG,MGB,1977,Maroon
WVGAK7A91AD028884,Dodge,Challenger,2009,Teal
5NPDH4AE6BH924914,Lexus,IS,2006,Yellow
3D7JB1EK5AG272609,Volkswagen,Jetta,2000,Teal
1FTWW3CY0AE226634,Pontiac,GTO,1971,Khaki
WA1DGBFP1DA883792,Mazda,B-Series,2003,Fuscia
KMHTC6AD5CU387016,Chevrolet,Silverado 3500,2008,Puce
SCFAD22383K807498,Toyota,Echo,2005,Aquamarine
WBANN735X6C793111,Dodge,Neon,2003,Indigo
VNKJTUD38FA747217,Rolls-Royce,Ghost,2012,Puce
WA1WGBFP1EA874648,BMW,Z4,2003,Khaki
2C3CDZBG9FH879877,Chevrolet,2500,2000,Mauv
3G5DA03L67S067183,Mitsubishi,Pajero,2006,Goldenrod
WA1LMBFEXFD542878,Toyota,RAV4,2003,Maroon
WBAPL3C54AA583504,Cadillac,Escalade,2009,Turquoise
JM3TB2BV2D0548526,Subaru,Alcyone SVX,1993,Aquamarine
2T1BURHE9EC916318,Honda,Civic,2001,Purple
5UXFG8C58EL670105,Saab,9-5,2010,Goldenrod
JH4KC1F57EC520113,GMC,Yukon XL 2500,2010,Violet
SCBLE47K48C619940,Ford,Taurus,2006,Puce
1G6DU6EA4A0820144,Oldsmobile,Regency,1997,Green
WAUDF98E38A849689,Volvo,C30,2012,Blue
WBANN73576C665604,Aston Martin,V8 Vantage,2010,Red
3VW1K7AJ8DM493666,Mazda,Mazdaspeed 3,2008,Teal
WAUWFAFHXCN579580,Acura,RSX,2005,Crimson
JTHSE5BC0F5683150,GMC,Safari,1995,Indigo
JTHBS1BL2D5914306,Pontiac,Aztek,2004,Orange
3VWKX7AJ3AM841410,Mercedes-Benz,Sprinter 3500,2011,Turquoise
SAJWA0F77F8337224,Nissan,Rogue,2011,Green
SCFAD02A47G776021,BMW,Z4 M,2006,Puce
4T3BA3BB9CU054631,Nissan,Pathfinder,2008,Orange
JA4AP3AU7CZ639053,Dodge,Ram,2009,Purple
5XXGM4A7XFG482084,Land Rover,LR2,2010,Maroon
3N1AB7AP3FL202073,Toyota,Tacoma,2010,Turquoise
JN1AZ4EH8AM359593,Mercedes-Benz,SL-Class,1997,Orange
WAUVF98K19A099804,Chevrolet,Silverado 1500,2000,Red
SAJWJ0FF6F8186271,Porsche,Panamera,2012,Violet
WAUKFAFL6EA400027,Lincoln,Town Car,2010,Teal
1G6KD57Y78U030464,Mazda,B-Series,1987,Fuscia
3LNDL2L39BR719708,Chevrolet,Astro,1999,Maroon
WAUVT58E74A662374,Volvo,S40,2000,Fuscia
