vin,brand,model,year,color
WAUGGAFR7DA724528,Cadillac,Escalade EXT,2004,Fuscia
JTDKN3DU6A0620958,Chevrolet,Monte Carlo,1997,Puce
3LN6L2LU9ER729838,Mitsubishi,Mirage,1989,Red
WAUEH78E76A558564,Volvo,960,1995,Red
WAUBH78E08A821130,Volkswagen,Beetle,1965,Purple
1C3BCBFG8CN721940,Suzuki,Forenza,2006,Violet
WA1TFAFL6EA099101,Chrysler,Town & Country,2006,Orange
WA1WMBFE7FD750696,Buick,Estate,1989,Khaki
WBAGN83564D734661,Buick,Skylark,1987,Yellow
2G4WE537551961962,GMC,Sierra 2500,2009,Fuscia
SALAC2D44AA651530,Mitsubishi,Precis,1994,Khaki
WBAUP7C50CV116638,Audi,A4,2005,Maroon
1C4SDJCT2EC222814,Infiniti,QX,2011,Red
SCBBP9ZA2AC938248,Infiniti,J,1996,Goldenrod
1G6DL8E38D0195736,Dodge,Grand Caravan,2007,Blue
5N1CR2MN5EC166066,Suzuki,Verona,2006,Aquamarine
1G6YV34A645620288,Porsche,Cayenne,2006,Purple
1GYEC63T92R613085,Land Rover,Range Rover,1998,Khaki
JN8AE2KP7C9160232,Ford,Crown Victoria,1996,Fuscia
JH4KC1F52FC473932,Dodge,D150,1992,Green
1C3CC4FB7AN259792,Buick,Riviera,1996,Orange
2T1BURHE0FC672043,Porsche,911,1996,Fuscia
2C3CDXDT8DH355860,MINI,Clubman,2012,Puce
WVWBB7AJ6DW007377,Mazda,MX-5,2000,Teal
3D73Y3HL4AG720684,Pontiac,G6,2005,Orange
3GYVKMEF9AG397901,Ford,Expedition EL,2010,Maroon
2T1KU4EE5BC764136,Volkswagen,Cabriolet,1988,Violet
5YMGZ0C54E0176947,Honda,Element,2004,Puce
JTEBU5JRXB5271124,BMW,M5,2001,Green
WAUDG98E65A935247,Subaru,Forester,2002,Turquoise
WBADS43491G081183,Dodge,Ram Van 1500,1996,Purple
WAURV78T18A433555,Porsche,944,1985,Teal
1G6DM577X80869791,Infiniti,I,2001,Indigo
WBABS33482P549732,Volvo,S80,2009,Red
1G6AE5SX0F0210784,Mercury,Topaz,1984,Puce
1G6KD57Y26U469665,Chrysler,300,2010,Turquoise
1G6DM577090673330,Nissan,Pathfinder,2005,Fuscia
JM1NC2PF0F0370702,Buick,Skylark,1987,Indigo
1C4RJEAGXFC297444,Dodge,Ram 3500 Club,1997,Indigo
WBS3U9C50FP757891,Ford,E150,2010,Maroon
JTJHY7AX7A4911577,Chevrolet,Traverse,2011,Green
WAUAFAFL2DA410306,Toyota,Venza,2011,Khaki
WBADT53412C481539,Porsche,Boxster,1998,Fuscia
3GYFNBEY5BS837273,Cadillac,XLR-V,2009,Mauv
WAUKF78E78A128206,Mitsubishi,Galant,1994,Teal
SCFAB42312K127278,Maserati,Spyder,1990,Blue
WAUTFAFH9AN350100,Land Rover,Range Rover,2003,Puce
WA1VKAFP8AA997734,Subaru,Justy,1989,Violet
SAJWA1EK3EM437550,Mercedes-Benz,SLK-Class,2000,Green
19XFA1E89BE620948,BMW,7 Series,1993,Maroon
JN8AE2KP9E9238349,Dodge,Neon,1995,Purple
WAUHE78P49A020626,Honda,Accord,1996,Mauv
1FMJK1H51CE653716,Ford,F-Series,2006,Orange
1C3BCBGG4DN979792,Honda,Accord,1990,Green
1N6AA0CC4CN479034,Pontiac,Montana SV6,2005,Teal
1GKUKGEJ9AR827356,Chevrolet,Malibu,2007,Yellow
WVWAP7AN3EE005027,Oldsmobile,Ciera,1994,Mauv
JH4CL96914C535971,Mazda,RX-7,1988,Orange
WBAVB13516P341238,Jeep,Grand Cherokee,1997,Pink
5GADT13S472799826,Jeep,Patriot,2011,Teal
5J6TF1H38CL131254,Mercedes-Benz,C-Class,1995,Pink
19UUA75517A150913,Isuzu,Amigo,1999,Khaki
WAUHFAFL0CA359224,Acura,Vigor,1992,Mauv
WDCGG0EB8DG066081,Toyota,Highlander,2002,Puce
WBAEN33424P864176,Suzuki,Aerio,2005,Violet
WAUGU44D92N023500,Suzuki,Daewoo Magnus,2006,Goldenrod
WDCGG5GB8AF831897,Mercedes-Benz,R-Class,2006,Aquamarine
1D4PT5GK6AW804105,Honda,Prelude,1996,Red
WAUXU54B02N105572,Maybach,57,2009,Indigo
JM3ER2A51C0066649,Infiniti,G,1996,Yellow
KMHTC6AD7DU210369,Lexus,LX,1999,Mauv
WBASN2C53DC013520,Mercedes-Benz,G-Class,2003,Green
WAULC68E45A312148,Buick,Park Avenue,1992,Maroon
1D7RE3BK0BS704186,Audi,Quattro,1993,Mauv
WA1LMBFE5FD597500,Mercury,Cougar,1985,Green
1G6DN56S650434684,Oldsmobile,98,1992,Indigo
1G4GC5G36FF713781,Oldsmobile,Bravada,1998,Green
YV126MFK7F1800508,Aston Martin,Virage,2011,Puce
1C4RDHAG1EC226849,Porsche,Boxster,2013,Yellow
1N6AD0CU8CC394192,Buick,Estate,1989,Goldenrod
3VWC17AU6FM935384,Lincoln,Continental,1998,Yellow
2G4WE587881666612,Audi,A4,2003,Fuscia
WBADW3C5XBE001006,Nissan,Quest,1996,Violet
KMHHT6KD1AU456401,Bentley,Continental,2006,Orange
SCFFDABE5CG860793,Volvo,S80,2012,Puce
1FBAX2CM7FK440421,Mercedes-Benz,S-Class,2000,Blue
1FTEX1CW7AF900784,Oldsmobile,Silhouette,2000,Pink
1G6DJ577090200102,Buick,LeSabre,1993,Mauv
WAUMFAFLXCA691945,Toyota,Sienna,2003,Teal
5N1AA0NC3FN067865,Buick,Riviera,1995,Purple
3VWKP7AJ1EM779026,Mercedes-Benz,500SEL,1992,Turquoise
WAUEF48H38K373696,Dodge,Ram Van 1500,1999,Orange
JN1BJ0HPXEM094799,Toyota,T100 Xtra,1995,Orange
4JGDF2EE1DA494638,Ford,Thunderbird,1986,Mauv
3N1CN7AP6FL916716,Ford,F-Series Super Duty,2007,Khaki
5N1AA0NE9EN445493,Mercedes-Benz,M-Class,1999,Green
JM1BL1L32C1312296,Cadillac,Escalade ESV,2006,Violet
JN1CV6EK7BM913347,Bentley,Continental,2010,Indigo
SCBBB7ZH4CC889430,GMC,Canyon,2010,Aquamarine
2G4WS55JX31430786,Austin,Mini Cooper,1964,Aquamarine
1GKS1HE0XCR166284,Subaru,Legacy,2002,Violet
WBAUU3C5XAA643656,Chevrolet,Corvette,1984,Pink
WBA3C1G5XDN714395,Smart,Fortwo,2008,Yellow
1FTMF1EW2AF286755,GMC,Yukon,2003,Goldenrod
5NPEB4AC1BH006055,Chevrolet,Silverado,2009,Violet
1FTSW2A59AE621719,Dodge,Viper RT/10,1995,Green
19XFB2E25CE036031,Honda,Civic,1998,Green
2C3CCAPT8CH713176,GMC,Savana 2500,2007,Orange
WBAVB33516P590733,Dodge,Ram 3500,2001,Purple
WAU3FAFR7BA694879,Cadillac,DeVille,2004,Yellow
ZFF60FCA9A0220290,Isuzu,Hombre,1999,Aquamarine
1G4PP5SK7D4687851,Toyota,Sienna,2007,Violet
1GYEE23A090027195,Lotus,Esprit,1987,Green
ZHWGU5BZ1CL093083,Oldsmobile,Toronado,1966,Turquoise
