vin,brand,model,year,color
WA1C8AFP5DA906414,Audi,R8,2008,Maroon
WAUEF98E08A900098,Acura,TL,2008,Violet
WP0CA2A84FS137353,Mercedes-Benz,M-Class,2005,Pink
1GKS1AE0XBR052467,Chevrolet,Colorado,2005,Aquamarine
WBAVA33597P877046,Mazda,Miata MX-5,2004,Blue
JN8AZ2NC4B9849317,Toyota,Tacoma,2002,Blue
1FTSW3A52AE218705,Mazda,GLC,1984,Mauv
2G4GS5EV6D9991982,Chrysler,Sebring,2002,Yellow
WAUFFAFL8BN540926,Mitsubishi,Galant,1990,Maroon
1G4CU541954916267,GMC,Sonoma Club Coupe,1998,Fuscia
4T3BA3BBXCU329696,Nissan,Quest,1994,Mauv
1FTEX1CM7BK245548,Buick,Regal,1985,Maroon
5TDDK3DC4FS405432,Cadillac,XLR-V,2006,Crimson
WAUSH78EX6A987121,Acura,RL,2002,Blue
1GYS3DEF7DR179783,Lotus,Esprit,2000,Blue
3VW8S7AT4FM553929,Mercury,Cougar,1987,Maroon
WBAYB6C54DC325405,Mercedes-Benz,SLR McLaren,2008,Maroon
WBABN53423P025979,Dodge,Neon,1999,Turquoise
1G6KD54Y84U248301,BMW,760,2004,Maroon
1GD22ZCG0CZ021653,Honda,Ridgeline,2011,Blue
TRUWC28N511641093,Mazda,RX-7,1986,Aquamarine
1D7RW3GK7BS777206,Mazda,Navajo,1992,Red
WBA3N5C57FK834523,BMW,3 Series,1994,Teal
1GYS4AKJ5FR736164,Nissan,Maxima,2003,Blue
1G4GC5G34FF892435,Honda,Passport,1997,Teal
WAUAF98E76A819353,BMW,3 Series,2009,Aquamarine
WBAWC735X9E970694,Plymouth,Breeze,2000,Maroon
2G4GX5GV5B9190973,Maserati,Biturbo,1984,Blue
WBAKG7C59BE445070,Mercedes-Benz,G-Class,2002,Khaki
1FTSX2B53AE427411,Mazda,B2000,1985,Indigo
1FTEX1EW3AF032196,Morgan,Aero 8,2009,Red
5N1AR1NB2CC042100,Saturn,Astra,2008,Khaki
WAUDGAFL2AA114028,Hyundai,Sonata,1993,Fuscia
WA1LMBFE8DD424776,Hummer,H1,1998,Khaki
WAULT58E62A213255,Acura,Vigor,1994,Khaki
WAUVFAFR4AA780660,Volkswagen,Jetta,2001,Teal
WAUDFAFC5EN840273,Toyota,Yaris,2009,Indigo
JN8AF5MR1DT392035,Acura,RL,2008,Goldenrod
1GYS4AEFXCR011372,Pontiac,Firebird,1992,Indigo
3D4PH7FG2BT901335,Mercedes-Benz,GL-Class,2010,Blue
1GTG5BE33F1871511,Pontiac,Gemini,1987,Khaki
WA1LFBFP4CA126379,Mazda,Protege,1993,Mauv
1G6DU6EA4A0306956,Mitsubishi,Eclipse,2008,Orange
WVGEF9BP9DD850481,Volkswagen,Jetta,2012,Orange
WBAPM5C51BF314180,Ford,Mustang,1979,Indigo
JHMZE2H51AS906876,Jeep,Wrangler,2007,Crimson
WBAVT73558F729792,Audi,A3,2007,Aquamarine
3D73M4HL7BG493946,BMW,600,1958,Crimson
WAUPEAFM2AA751495,Lincoln,Town Car,2005,Red
2HNYD28718H830153,Isuzu,Amigo,2000,Goldenrod
1G4HR54K95U898269,Mazda,Miata MX-5,2007,Green
1GYEC63N35R845297,Mercury,Sable,1998,Violet
WAUHE98P99A906839,Porsche,928,1991,Aquamarine
WAUAT48H03K252012,Subaru,Legacy,1999,Turquoise
2C3CDYAG3DH323363,Ford,Escape,2000,Teal
JH4DC538X3S569176,Chrysler,Town & Country,2012,Goldenrod
WBAEV53455K937373,Lexus,LS Hybrid,2011,Yellow
1G4GC5EG0AF292025,Pontiac,Firebird,1968,Blue
5GAKRDED5CJ307195,Chevrolet,Suburban,2011,Purple
WBXPA93446W581896,Land Rover,LR4,2012,Teal
TRUB3AFK2C1107991,Toyota,RAV4,1997,Green
WAUDFBFC9CN390324,Mazda,Mazdaspeed6,2007,Turquoise
WVWDB7AJ3EW412526,Chrysler,Sebring,1998,Puce
1G4GG5E35DF234207,Mercedes-Benz,S-Class,1998,Yellow
YV4852CT0A1473489,Mazda,B-Series,1991,Green
1G6AU5S83F0873875,Chevrolet,Beretta,1992,Blue
WAU3GAFD3FN588204,Ford,F-Series,2002,Puce
KMHHT6KD7BU919255,Audi,80,1989,Goldenrod
JH4DC53062C247024,Hummer,H1,1993,Aquamarine
JA4AD3A36FZ125294,GMC,Sierra 2500,2008,Khaki
1G4GL5G34DF878564,Dodge,Ram Van 3500,1995,Khaki
WP0AB2A92AS936344,Ford,E-Series,2001,Puce
1GYEE637470477716,Chevrolet,Suburban 1500,2008,Indigo
2C4RRGAGXDR696072,Mazda,Mazda6 Sport,2006,Mauv
WDCYC3HF9BX123109,Kia,Spectra,2008,Turquoise
4T1BK1EB3FU301121,Volkswagen,Phaeton,2004,Mauv
JN1BV7AP4FM355160,GMC,Vandura 3500,1992,Turquoise
WBAFB33581L002945,Chevrolet,Monte Carlo,2002,Purple
1N4AL2AP8CN902993,Chevrolet,Equinox,2007,Pink
WUADUAFG3F7177225,Kia,Sorento,2008,Orange
1J4NF1FB4BD508125,Jeep,Wrangler,1999,Teal
1FTEX1CM8BK198529,Chevrolet,Silverado 2500,2008,Violet
WBAPH5C54BF807307,Ford,Thunderbird,2005,Teal
WAUSF98E38A641755,Toyota,Highlander,2004,Teal
WAUHF78P67A899315,Saab,9-3,2011,Goldenrod
5FNYF3H43FB348962,Pontiac,Bonneville,1965,Crimson
JHMZF1C64ES444004,Volkswagen,Tiguan,2010,Goldenrod
3N1CN7AP2FL261339,Mitsubishi,Precis,1994,Purple
3GYT4NEF4DG051363,Lexus,LX,2000,Goldenrod
1FTEW1C88AF411444,Mercedes-Benz,M-Class,2005,Mauv
1FTWX3D55AE352036,Oldsmobile,Cutlass,1998,Goldenrod
4JGBB2FB0AA069995,Ford,Mustang,2003,Goldenrod
WAUSF78E38A043332,Oldsmobile,Aurora,1997,Puce
WDDHF5KB3EA604260,Acura,TL,2012,Fuscia
WAUEH98E78A081147,Lexus,ES,1990,Turquoise
3VW217AU7FM670115,Lotus,Esprit,1990,Indigo
WDDHF0EB7EA060098,Subaru,Justy,1994,Puce
WUADUAFG7EN638646,Nissan,Cube,2010,Red
WAUJC68E15A009819,Mazda,MPV,1994,Blue
SCBFR7ZAXCC930725,Lotus,Evora,2012,Teal
2C3CDXGJ7CH582546,MINI,Cooper Countryman,2012,Pink
1GKUCEEF4AR882343,Saturn,S-Series,1998,Pink
WAUJT64B44N734057,Mercury,Mountaineer,2002,Maroon
WBADW3C5XDE326726,Mazda,Navajo,1991,Yellow
WVWAW7AH9BV332637,Lexus,GS,1997,Teal
WBSBR93492P472928,Subaru,Outback,2005,Blue
1C4NJCBA7ED985150,Nissan,Titan,2004,Indigo
WDDHF5KB3FB204307,Subaru,Forester,2007,Orange
