vin,brand,model,year,color
JM1GJ1T62F1069390,Jeep,Grand Cherokee,2010,Puce
1FTEX1C80AK448931,Volkswagen,riolet,1992,Turquoise
2C3CCAGGXDH617957,Dodge,Viper,1997,Khaki
WAUCFAFR0BA459692,Volkswagen,Passat,1990,Puce
1FMJK1F50AE894215,Audi,R8,2011,Purple
5FNRL5H20DB727549,Dodge,Caravan,2010,Yellow
WA1WGBFP6EA930860,Mazda,B-Series,2007,Aquamarine
1G4CU541924626090,Chrysler,Town & Country,2003,Yellow
1GYS4CKJ4FR010467,Ford,GT500,2007,Blue
WBAPK5C58BF133924,Buick,Lucerne,2007,Violet
WBAWL13508P892376,Hyundai,Sonata,2002,Purple
SAJWA1EK0EM268992,Pontiac,6000,1989,Teal
1GKS1AE05ER550466,Kia,Optima,2011,Purple
1FAHP3CN9AW177223,Volvo,XC90,2007,Orange
4USCN33482L837637,BMW,X5,2011,Pink
WBAGN63433D010291,Volkswagen,rio,2000,Turquoise
WBALZ5C54CC997916,GMC,Sonoma,2003,Aquamarine
WBADT33423G494914,Ford,Flex,2010,Puce
19UUA76608A195141,Honda,Accord,1986,Red
SCBCR63W95C477931,Cadillac,Escalade ESV,2005,Yellow
5UMDU93406L516810,Honda,Accord,1998,Indigo
5FNYF3H45FB862666,Mercedes-Benz,SL-Class,2012,Blue
WBADS33491G419224,Honda,Insight,2003,Red
WAULT54B82N185771,Mazda,MX-5,1997,Goldenrod
WBAKF5C52BE696777,Mazda,MPV,1989,Teal
SALVN2BG1FH837114,Volkswagen,R32,2008,Teal
KNAGM4A73B5741896,Ford,Tempo,1992,Crimson
JTDKDTB30F1988020,Mercury,Grand Marquis,2006,Yellow
WAUEFBFL1AN545210,Mercedes-Benz,SL-Class,1996,Aquamarine
5UXFE8C54AL998069,Volvo,940,1995,Orange
5GAKVBKD3EJ978131,Hyundai,Accent,1998,Khaki
KMHHT6KD5BU142333,GMC,Sierra 2500,2000,Violet
3C4PDDBG3DT596623,Hyundai,Veloster,2013,Teal
1N6AA0CC9AN210914,Dodge,Ram 2500,2010,Pink
2C3CA5CG9BH969489,Dodge,Grand Caravan,2007,Yellow
1G6AE1R32F0614276,Chevrolet,Camaro,1977,Indigo
JTDKN3DU0F0420875,Mercedes-Benz,M-Class,2005,Fuscia
1FMEU6EE3AU881877,Fiat,500,2012,Red
SCFAD01A95G956688,BMW,5 Series,2011,Turquoise
SALME1D48CA064669,Land Rover,Range Rover,2001,Puce
1GKS1AEC5FR156865,Land Rover,LR2,2012,Teal
WBAHL03596D975760,Infiniti,FX,2011,Purple
5N1AA0NC3DN648831,Eagle,Vision,1996,Puce
WAUPL68E15A359851,Volkswagen,Eurovan,1997,Green
1D7CW5GK4AS157669,Chrysler,LeBaron,1993,Yellow
1C3CDWEA3CD053282,Buick,Park Avenue,2003,Green
WBAKA4C50CC534250,Eagle,Talon,1996,Purple
JN1AZ4EH7CM811794,Dodge,Aries,1981,Yellow
JTHFF2C28E2508583,Toyota,Highlander,2002,Maroon
WAUHFAFL9EA362299,Chevrolet,Tracker,1999,Aquamarine
1C4RDHDGXCC319846,Infiniti,M,2003,Goldenrod
WVGAV7AX6CW974685,Chevrolet,Corvette,1988,Red
YV4902BZ6B1178424,Dodge,Grand Caravan,2002,Green
5J6YH1H39AL217718,Acura,ZDX,2011,Orange
JH4DB76641S198697,Mercedes-Benz,SL-Class,1990,Violet
2HNYB1H62DH635423,Mitsubishi,Mirage,2000,Fuscia
WA1GFCFS6FR480308,MINI,Cooper,2010,Green
4T1BF1FK0EU366719,GMC,Suburban 2500,1994,Pink
WVWAA7AH9AV512407,Holden,VS Commodore,1995,Fuscia
SALAC2D49BA356814,Mazda,RX-7,1993,Aquamarine
3G5DB03E34S141167,Porsche,911,2011,Teal
SCBLE47K89C896107,Acura,RSX,2005,Yellow
JN1BJ0HP8FM647533,Dodge,Caravan,1996,Khaki
JM1NC2PFXF0776549,Toyota,RAV4,2008,Aquamarine
KM8NU4CCXBU373738,Chevrolet,Equinox,2012,Yellow
WAUAT48H43K577407,MINI,Cooper,2008,Khaki
2FMDK3GC0AB462340,GMC,Savana 1500,2012,Khaki
WBAKB4C59BC766258,GMC,Envoy XL,2003,Khaki
3GYFNDE36ES651567,Dodge,Ram 2500,2004,Goldenrod
WBXPC93478W933382,Volkswagen,Type 2,1986,Teal
JHMZF1D60ES067394,Mitsubishi,Lancer,2012,Khaki
19UYA42412A350565,Mercury,Grand Marquis,1994,Goldenrod
5J6TF3H50FL117141,Honda,Accord,2008,Aquamarine
WBA3B5C59EP299981,Mercedes-Benz,CL-Class,2010,Khaki
5TDBK3EH4CS017954,Buick,Regal,2003,Aquamarine
2G4GS5EV0C9186624,Lincoln,Aviator,2005,Aquamarine
1FTEW1CF2FK177542,GMC,3500 Club Coupe,1998,Puce
WAUFGAFB5AN314782,Ford,Escort,1993,Red
1N6AA0CAXDN843358,Volvo,XC70,2006,Indigo
5UXFE83599L853623,Subaru,Impreza,1999,Khaki
2HNYD189X3H433674,Subaru,Forester,2012,Orange
JN1CV6EK3CM326385,Toyota,Corolla,2009,Crimson
SALGS2DF1DA533504,Subaru,Legacy,2005,Khaki
1FTEW1E83AK365932,Dodge,Viper,2000,Turquoise
WBSVA93598E990426,Ford,Bronco,1993,Yellow
WAULFAFR4AA068530,Isuzu,Rodeo,1993,Mauv
1GYFK63878R274273,Mitsubishi,Galant,1987,Crimson
1G6KP5ES3BU103942,Lexus,GX,2010,Mauv
1FTSX2B55AE875679,Pontiac,Grand Prix,2000,Yellow
WAUDF78E16A391880,Volkswagen,riolet,1993,Indigo
WUAUUAFG3F7346742,Toyota,Prius,2012,Aquamarine
JN1CV6AP2DM153476,Chevrolet,Impala,2003,Green
JN8AE2KP8B9785141,Volkswagen,CC,2009,Yellow
JN8AZ2KRXAT429040,BMW,X3,2005,Red
1D4RD3GG9BC341644,Volvo,S60,2005,Orange
2G4GT5GC5B9546266,Mercedes-Benz,M-Class,2003,Puce
5TFCW5F1XDX152468,GMC,1500 Club Coupe,1998,Fuscia
1G6AH5SX5E0255466,Chevrolet,Suburban 1500,2012,Blue
WA1AY74L39D469898,Lexus,GS,2011,Purple
5J8TB3H30DL144368,Rolls-Royce,Phantom,2010,Orange
3GYFK66N06G129851,Mercedes-Benz,300D,1993,Mauv
1G6DG8E30E0718799,GMC,Sierra 1500,2009,Violet
19UYA42751A253622,Geo,Tracker,1996,Blue
5N1AA0ND6FN920168,Chevrolet,G-Series G20,1994,Violet
WBAGL63412D882103,Lexus,RX,2005,Crimson
WAUAGAFD7EN070635,Dodge,Avenger,2008,Purple
5FPYK1F68EB150792,Audi,5000S,1986,Puce
1FMJU1G5XAE233736,Cadillac,Seville,1998,Maroon
SALFR2BN0BH467727,Suzuki,Swift,1999,Maroon
5TDBY5G16DS048800,Mitsubishi,Mirage,2001,Fuscia
1FMCU4K37BK039183,Mercedes-Benz,CLK-Class,2000,Maroon
5J6TF1H32FL509735,Chevrolet,Caprice,1994,Violet
1FTEW1C88FF138769,Pontiac,LeMans,1989,Turquoise
KNADH4A30B6011636,Mitsubishi,Lancer,2003,Yellow
