vin,brand,model,year,color
3C6JD7BP6CG484792,Lincoln,MKS,2012,Crimson
2T1BURHE1FC136038,Toyota,Corolla,2006,Khaki
2G4WB55K031620086,Suzuki,XL-7,2003,Goldenrod
1HGCP2E38CA971870,Honda,Accord,2012,Orange
1C3CCBBB9DN052481,Dodge,Ram 3500,1999,Mauv
WA1LGAFE2ED957533,Honda,Prelude,1986,Aquamarine
1G6AB5R39F0127706,Lexus,GS,1994,Teal
3GTU2YEJ7BG349019,Saturn,L-Series,2004,Purple
2G4WD582X61387778,Suzuki,Sidekick,1993,Puce
5N1BA0NCXFN931234,Kia,Sorento,2005,Orange
WVGAV3AX7EW460730,GMC,Yukon,1999,Teal
1G6YV34A645601921,Buick,Electra,1988,Aquamarine
WA1VGAFP8EA429071,Pontiac,Solstice,2009,Blue
2T1BU4EE5BC375030,Bugatti,Veyron,2009,Red
WAUDGBFL7BA956922,Volvo,S80,2011,Pink
JTEBC3EH0D2314480,Volvo,S60,2009,Violet
2G4WB55K721496364,Subaru,Justy,1994,Teal
3D73Y4CL4BG441556,BMW,X6 M,2013,Crimson
1C4AJWAG1FL873327,Lotus,Esprit,1998,Purple
WAULC58E45A474498,Chevrolet,Corvette,1999,Crimson
WVGFG9BP4BD160796,Chevrolet,Prizm,1998,Purple
WAULVBFR2CA186572,BMW,7 Series,1997,Orange
WBALW3C57CC428796,Mercury,Sable,1993,Purple
WA1LMBFE5BD762133,Mercury,Topaz,1984,Violet
1FTWX3A54AE394637,Toyota,Avalon,2007,Violet
1GD21ZCG7DZ865578,Buick,Riviera,1987,Maroon
3N1AB6AP5CL607843,Lincoln,Mark VIII,1993,Pink
3GYT4MEF3DG681224,Chrysler,Cirrus,1997,Green
JN8AZ1MU2DW860499,Ford,E-350 Super Duty Van,2006,Khaki
1G6AB5SX7F0505843,Chevrolet,Silverado,2010,Teal
WBA3C3C58FK612910,Mercedes-Benz,S-Class,2006,Puce
WBSWL9C5XAP870997,Cadillac,Seville,2003,Fuscia
WDDPK4HA3DF114127,GMC,Suburban 2500,1995,Fuscia
1GT020CG0EF905281,Ford,Expedition,2011,Goldenrod
WDCYC3HF2AX421113,Subaru,Outback,2005,Aquamarine
1C3BC5ED9AN145877,BMW,X6 M,2011,Purple
5J8TB3H34DL959530,Lincoln,Navigator,2000,Teal
WVGAV7AX3BW299778,Chrysler,Concorde,1993,Violet
WVWED7AJ5BW917588,Chevrolet,Express 2500,2008,Maroon
JH4CU2F86CC392204,Saab,900,1998,Yellow
1HGCR2E7XDA374525,Oldsmobile,88,1995,Fuscia
WAUDFAFL2DA427085,Maybach,Landaulet,2009,Puce
YV4902DZ8D2153910,Saturn,S-Series,1999,Green
WA1DGAFP7DA331238,BMW,5 Series,2008,Violet
WA1CFBFP9CA428766,Volkswagen,riolet,1992,Red
WA1CM74L39D490402,Dodge,Grand Caravan,1997,Maroon
JH4KB2F66CC995251,Subaru,Tribeca,2009,Fuscia
1N6AA0EC1DN986519,Subaru,Impreza,2007,Indigo
WBA5A7C53FD546602,Pontiac,Daewoo Kalos,2006,Puce
1GD11XEG6FF683520,Ford,Probe,1992,Fuscia
1G6AY5S35E0418498,GMC,Sierra 3500,2007,Green
2CTALBEW6A6950445,Mazda,Protege,1995,Turquoise
5LMJJ2H5XCE104251,Nissan,Quest,1997,Maroon
WAUVT58E85A839287,Volkswagen,Type 2,1989,Mauv
YV126MFD8F1157748,Pontiac,Sunfire,2002,Mauv
WBA3A5C5XFP405360,Hyundai,Accent,1997,Pink
KL4CJCSB8EB702468,Audi,RS 6,2003,Green
1GYFK63878R323584,Hyundai,Scoupe,1993,Maroon
19UYA42503A103614,MINI,Cooper,2005,Yellow
1G6AB5SX1D0386815,Ford,E-Series,2003,Puce
1C4RDJEG0DC800003,Volkswagen,Phaeton,2006,Khaki
3N1CE2CP9FL874672,Oldsmobile,Aurora,1997,Khaki
WAUAH74FX9N282777,Chevrolet,Express 1500,1998,Green
KMHGH4JH3FU193566,Nissan,NX,1992,Blue
1N4AB7AP2DN034765,Toyota,Corolla,2003,Goldenrod
WAUBGBFC6CN405866,Toyota,Supra,1996,Fuscia
WBA5B3C50ED021534,Lexus,RX,2003,Crimson
1FTEW1CF3FK468700,Volkswagen,GTI,1985,Violet
4A37L3ET9AE571921,Chevrolet,Suburban 2500,1993,Khaki
1FTEX1CM8BF439482,Scion,tC,2011,Maroon
1FTNS1EW0AD324642,Ford,F250,1984,Teal
3GYT4MEF5BG011588,Mazda,B-Series,2000,Teal
5XYZG3AB2BG809677,Toyota,Avalon,2006,Aquamarine
5J8TB4H36EL613535,GMC,2500 Club Coupe,1992,Aquamarine
1B3BD2FB5BN517576,Mercury,Grand Marquis,1999,Crimson
5TDBK3EH9CS316243,Pontiac,Firebird Formula,1992,Mauv
WAUDH98E36A586191,Ford,Taurus X,2008,Goldenrod
KMHFC4DD5BA910600,Suzuki,Equator,2010,Khaki
SALAB2D44BA979115,Aston Martin,V8 Vantage,2010,Pink
4USBU53578L426029,Isuzu,Oasis,1996,Turquoise
2FMDK3AC3AB982167,Pontiac,Parisienne,1985,Red
JTEBU5JR4D5509102,BMW,3 Series,1995,Violet
WAUFMBFCXEN187458,Ford,Explorer,1993,Puce
WAURFAFR4CA333184,Infiniti,Q,1999,Turquoise
KMHFG4JG7EA661515,Nissan,Pathfinder,2009,Blue
3GYFNBE3XCS897930,Dodge,Caravan,2005,Purple
WDDHF5KB4EA960216,Chevrolet,Blazer,2001,Khaki
SCFHDDAJ9AA032707,Geo,Storm,1993,Puce
5UXWX7C52EL804357,GMC,Sonoma Club Coupe,1997,Goldenrod
SALVP2BG5FH990332,Ford,Bronco,1991,Khaki
SCBLC37F94C676082,BMW,600,1958,Red
1N6AD0CU7BC411756,Lotus,Esprit,2001,Mauv
JH4CU2F69EC551539,Chevrolet,G-Series G30,1995,Turquoise
WAUUL58E35A171491,Oldsmobile,Silhouette,1998,Indigo
WBAET37424N924873,Jeep,Wrangler,2000,Puce
1G6KD54Y64U999199,Chevrolet,Silverado 1500,2012,Khaki
JN8AZ2KR0ET141730,Ford,Crown Victoria,2011,Khaki
WA1WKAFP6BA118768,Ford,E250,2009,Khaki
WVWAA7AHXAV886976,Ford,Bronco II,1985,Maroon
1FTWX3B57AE448897,Toyota,T100,1997,Red
1N6AA0EC6FN924245,Volkswagen,GTI,2007,Green
JA32U2FU9FU429009,Pontiac,Sunbird,1986,Red
3C4PDCAB2CT333036,Toyota,Camry,1998,Yellow
5N1AR1NB3BC362380,Dodge,Dakota,2011,Purple
5FRYD4H45GB200825,Chrysler,Concorde,2004,Green
JM1NC2LF9D0796634,Cadillac,Escalade EXT,2005,Crimson
JN1AZ4EH6FM404988,Lotus,Esprit,1985,Purple
KMHFC4DD0AA298112,Toyota,Celica,1982,Purple
WBAUT9C59CA136983,Cadillac,SRX,2012,Turquoise
WAUNF68P16A297112,Ford,EXP,1988,Purple
SALSF2D48AA836028,Ford,F150,2012,Orange
WAUPEAFM7BA279246,Audi,100,1990,Goldenrod
WAUDF98E96A168238,Suzuki,Grand Vitara,2000,Orange
5N1AA0NC7EN500716,GMC,Canyon,2008,Yellow
1C4SDJCT0EC257397,BMW,X5,2006,Green
