vin,brand,model,year,color
WAUGL98EX7A165193,Chevrolet,Express 1500,2001,Violet
WBAGL63595D558460,Pontiac,Monterey,2005,Yellow
JN1BV7AP0FM904787,Volvo,940,1994,Orange
1GD220CG5CZ320146,Volkswagen,Eos,2012,Blue
JN8AZ2NC1D9363406,Ford,Mustang,2002,Fuscia
WAULC68E65A786666,Maserati,430,1991,Yellow
3GTU2YEJXDG213194,Mitsubishi,Galant,1988,Orange
WBA3C3C55DF601949,GMC,Envoy XL,2004,Pink
5UXFG83509L039676,Lamborghini,Gallardo,2005,Crimson
WBAKB0C59AC353019,BMW,X3,2007,Green
WAUDF98E35A758630,Toyota,RAV4,1999,Mauv
WAUNF78P08A434906,Chevrolet,Corvette,1987,Red
JM3TB2BV6E0638313,Lotus,Exige,2010,Violet
1G6DW677950185214,Morgan,Aero 8,2006,Goldenrod
2G61T5S34E9492547,Chevrolet,Cavalier,1993,Teal
WAUSF98E57A051443,Volvo,V70,2006,Mauv
1FTEW1E83AF748665,Mercury,Topaz,1993,Puce
1N6AF0KX3FN599630,Honda,S2000,2007,Khaki
19UUA56671A497696,Volkswagen,Touareg 2,2008,Violet
WAUSF98E37A169295,Volkswagen,Tiguan,2009,Turquoise
3D7TP2CT5BG957660,Bentley,Azure T,2010,Yellow
KMHHT6KD7AU836696,Acura,TSX,2006,Aquamarine
1D4PU2GK5BW779775,Nissan,NV1500,2012,Puce
JH4NA126X4T649785,Porsche,944,1984,Violet
WBA3B3G50EN106353,Chevrolet,S10,2001,Mauv
JN8AZ1FY8CW024064,Volvo,960,1992,Purple
2G4WD582581684816,Oldsmobile,Silhouette,1993,Maroon
WBAUL7C57CV793648,Land Rover,Discovery,1997,Pink
1N6AA0EC0EN541044,Chevrolet,Colorado,2008,Yellow
5N1AR2MM8DC880769,Mitsubishi,Expo LRV,1996,Blue
WBAYE0C55DD114891,Chevrolet,Camaro,1972,Puce
1G6DL5EV4A0623801,Aston Martin,Rapide,2011,Teal
1FMJK1G58AE932661,Cadillac,SRX,2011,Aquamarine
WVWAA7AJ5BW090683,Toyota,4Runner,1997,Purple
SAJWA2EK8EM649933,Lotus,Exige,2008,Mauv
JHMGE8G36CS606246,Buick,Enclave,2012,Orange
SCFAD02A85G559388,Volvo,940,1992,Crimson
3D73M4CL9BG353761,Lincoln,Navigator,2002,Green
2C4RDGBG4ER193104,BMW,X6,2012,Mauv
1G4HP54K03U588093,Chevrolet,Colorado,2006,Khaki
1FTEW1E80AK778214,Hyundai,Elantra,2011,Red
WAUDF98E05A551211,Toyota,Sequoia,2005,Teal
WUARL48H79K299507,Ford,E350,2003,Turquoise
WAUVFAFH2BN082517,Subaru,Impreza,2008,Mauv
WAUHFAFL7CA074889,Acura,SLX,1996,Red
JHMZE2H75ES311231,Saturn,S-Series,2001,Puce
2G4WD582891389839,Nissan,NV3500,2012,Maroon
1G6KD57Y39U123726,Mercedes-Benz,E-Class,1998,Purple
WBA3G7C55FK472830,BMW,3 Series,1998,Teal
WAUVC68E52A321963,Mazda,Mazda3,2010,Khaki
KMHEC4A49FA343829,BMW,5 Series,2010,Teal
4A37L2EF0AE814469,Audi,A6,1997,Pink
WBA4B1C57FG608877,Audi,100,1992,Violet
SALAB2V66EA931054,Acura,Integra,1996,Indigo
1ZVBP8AM7C5576306,Nissan,300ZX,1993,Puce
WAUHF78P28A063048,Dodge,Ram Van 1500,2001,Goldenrod
WDCYC3HFXEX081683,Pontiac,Grand Am,2003,Fuscia
SCFEDCAD3BG233220,GMC,Yukon XL 2500,2005,Green
1FTSW2B52AE810808,Buick,Rendezvous,2002,Orange
WVGAV3AX2EW641508,Pontiac,Grand Prix,1979,Orange
JTEBU5JRXE5588552,Lexus,SC,2004,Yellow
WA1AV94L67D564084,Pontiac,Grand Prix,1981,Orange
2LMDJ6JK1BB570107,Ford,E-Series,2006,Indigo
JN8AZ2KR0BT140184,GMC,Safari,2001,Indigo
5TFBW5F11AX104364,Ford,Probe,1992,Pink
2T1BU4EE7DC013414,Ford,Club Wagon,1998,Crimson
3C4PDDBG2DT162287,Mazda,929,1987,Green
1FAHP3E20CL829671,Toyota,Celica,1978,Turquoise
1GKS1FFJ3BR282548,Ford,Tempo,1993,Aquamarine
JH4CU2F61AC489662,Ford,Fusion,2011,Fuscia
1G6AE1RX7F0695231,Lexus,GS,2001,Goldenrod
1N6AA0CC6CN095434,Chevrolet,Malibu,2010,Aquamarine
3C3CFFAR7FT882697,Pontiac,Sunfire,2000,Fuscia
2T2BK1BA2BC238452,Jaguar,XK Series,2013,Aquamarine
WBAAX13493P605566,Lexus,ES,2004,Khaki
JH4DC54835S965077,Buick,Park Avenue,1994,Khaki
1GKS1AEC8FR960688,Mitsubishi,Pajero,1986,Fuscia
WAURV78T88A628505,Mercury,Capri,1992,Green
WBAAX134X3P070361,Pontiac,Parisienne,1984,Turquoise
5FRYD3H2XGB606222,Chrysler,Voyager,2001,Green
WBAPK5C5XBA507902,Oldsmobile,88,1995,Maroon
3FADP0L31BR678252,Pontiac,Firebird,2000,Green
WAUGU44D63N724478,Porsche,Cayenne,2005,Blue
1D7CE2GKXAS162876,Suzuki,Reno,2008,Red
VNKJTUD37FA361873,Land Rover,Discovery,2008,Khaki
WBAXH5C5XCC633665,Oldsmobile,88,1996,Red
4T1BK1EBXFU168454,Toyota,Land Cruiser,1998,Green
1N4AL3APXDC100500,BMW,7 Series,1996,Indigo
2C3CDZAG7FH448990,Audi,S8,2007,Khaki
JTDKN3DP2E3111917,Toyota,Camry,2012,Fuscia
5UXFG2C52DL790929,Infiniti,M,2008,Teal
1FTMF1CW5AF229792,Mercury,Villager,1995,Red
1GTPCTEX8AZ607063,Suzuki,Daewoo Magnus,2005,Teal
1C3CDZBG3CN965317,Volkswagen,Cabriolet,1989,Puce
WAUHFAFL1AN225991,Saab,9000,1999,Teal
WAUEKBFB5BN734379,Lincoln,MKX,2011,Goldenrod
WAUAFAFH8EN552911,Porsche,911,1986,Green
WBXPA93405W710778,Dodge,Neon,2000,Fuscia
1D7RV1CP8AS666767,Audi,Coupe GT,1986,Violet
WBAPH57589N280429,Pontiac,Firebird,1985,Violet
KMHHT6KD3BU182314,Jaguar,X-Type,2007,Green
JTHBL5EF2C5673078,Fiat,Nuova 500,2012,Pink
WBAKX6C57BC949784,Infiniti,Q,1995,Goldenrod
1G4GG5E3XDF981415,Toyota,4Runner,2005,Maroon
WAUAT48H63K005125,Smart,Fortwo,2008,Green
1D4SD6GT9BC867837,Ford,Windstar,2002,Turquoise
3D73M3HL8AG860054,Ford,Econoline E150,2001,Violet
5GADX33LX6D104373,Nissan,Maxima,2007,Khaki
1FTWF3C58AE190259,Mercury,Cougar,1990,Fuscia
1N6AD0CW5EN226891,Infiniti,QX56,2010,Red
1G6DA1E34E0029065,Toyota,MR2,2001,Green
JH4KC1F57EC295580,Honda,Odyssey,1997,Pink
