vin,brand,model,year,color
3C4PDCAB3DT066717,Buick,Regal,2003,Crimson
WAUMGBFLXAA355941,Kia,Soul,2010,Khaki
1FMCU0F73FU909706,Maserati,Spyder,1989,Pink
WVWAB7AJ6CW991544,Volkswagen,Phaeton,2005,Green
5N1AR1NB7BC274092,Pontiac,Grand Prix,1986,Mauv
JTDKDTB3XF1113608,Dodge,Ram Wagon B250,1992,Pink
WAUEH48H48K649488,Kia,Rio,2003,Puce
2G4GN5EC0B9438487,Pontiac,G6,2008,Aquamarine
KL4CJFSB9DB793279,Isuzu,Space,1992,Red
JM1NC2JF2B0046962,Chevrolet,Suburban,2008,Fuscia
1D4PT4GK2AW094162,Mercury,Sable,1986,Blue
WBABD33404J863021,Toyota,Tundra,2004,Fuscia
WBANW1C54AC748295,Aston Martin,V8 Vantage,2009,Purple
SCFHDDAJ8AA001173,Mazda,B-Series Plus,1994,Indigo
1GYEC63T22R722388,Mercedes-Benz,S-Class,1995,Turquoise
1G6KY54942U822936,Nissan,Cube,2012,Goldenrod
JH4KA96683C798786,Chevrolet,Blazer,2005,Puce
3D73M3CL0AG981412,GMC,Canyon,2005,Fuscia
WUADNAFG4AN260275,Porsche,928,1994,Pink
JTJHY7AX6B4658432,Dodge,Aspen,1976,Crimson
WBAVC53517A313710,Chevrolet,Malibu,2007,Turquoise
2HNYD28587H649886,Cadillac,CTS,2010,Yellow
TRUWX28N111579132,Audi,S4,2002,Orange
3N1BC1AP6AL925018,Tesla,Roadster,2010,Yellow
1FM5K7B83DG879494,Isuzu,Rodeo,1999,Crimson
WBA3N7C58EF184605,Nissan,Sentra,1991,Fuscia
1FTEW1CW7AF802082,Lincoln,Navigator,2006,Aquamarine
3FADP0L34BR630132,Land Rover,Freelander,2005,Aquamarine
WAUPN94E89N285294,Buick,Park Avenue,2002,Green
JH4DB75531S088362,Mazda,Miata MX-5,2000,Blue
1VWAS7A3XFC820719,Audi,S4,1992,Turquoise
3D4PG9FV3AT213582,Mercedes-Benz,Sprinter,2011,Maroon
WAUUFAFH9AN650157,Lexus,SC,1992,Orange
WAUKFAFL5EA501639,Saturn,S-Series,2002,Yellow
1G6AM1R30F0130528,Lincoln,Blackwood,2003,Purple
5BZAF0AA5EN963755,Ford,Expedition EL,2010,Green
1FTFW1E88AK375473,Lexus,SC,2008,Indigo
WBAKE3C52DE273692,Dodge,Dakota Club,2001,Red
WAUWGAFB1BN819722,Isuzu,Ascender,2009,Khaki
2G4WC532351174115,Mazda,RX-7,1993,Violet
WBAWV13578P584485,Maserati,Spyder,2003,Puce
1GT3CZBG2AF263785,Dodge,Durango,2000,Orange
3FA6P0LU5ER362259,Suzuki,Swift,1993,Orange
2G61P5S39D9806227,Chevrolet,Silverado 1500,1999,Turquoise
JH4DC53863C013196,Dodge,Ram 2500,2006,Puce
4F2CY0C79AK027833,Ford,Courier,1988,Mauv
5FPYK1F58EB315747,Mercedes-Benz,SLR McLaren,2006,Mauv
19XFB4F26EE777818,Ford,LTD,1984,Orange
5UXKS4C54E0737094,Honda,Civic,1995,Violet
5N1AA0NE8EN736907,Nissan,Murano,2011,Green
2C3CK6CT2AH766491,Buick,LaCrosse,2012,Puce
WAUEFBFL3EA836935,GMC,1500,1997,Mauv
1GD020CG9BF514198,Ford,Escort,1985,Khaki
WBAUP7C56AV962219,Buick,LaCrosse,2008,Orange
55SWF4JB6FU186006,Volkswagen,Passat,2004,Mauv
3D73M3HL7AG340265,Land Rover,Discovery,1995,Maroon
1G6AF5S37E0168364,Hyundai,Veracruz,2007,Yellow
WDDUG7GB6FA662221,Bentley,Continental Super,2010,Fuscia
WA1VYAFE5AD333631,Chevrolet,Express 3500,2003,Aquamarine
4T1BK1EB5FU630757,Ram,2500,2011,Green
WA1CV74L07D352309,BMW,330,2005,Khaki
3D7TT2CT2AG093208,Ford,Torino,1970,Goldenrod
5FNRL3H22AB571434,Nissan,Quest,1996,Fuscia
1GD020CG4BF562854,Dodge,Caravan,2000,Khaki
WA1LGAFE5DD905392,Nissan,Quest,1997,Turquoise
YV1902FH2D2327827,Mercury,Cougar,1969,Pink
JN1CV6EK3FM145596,Ford,Aerostar,1995,Khaki
KNAFT4A22D5948351,Mazda,Miata MX-5,2003,Maroon
1FTSW3B53AE035554,Lamborghini,Gallardo,2008,Green
1ZVBP8AM5E5481620,Buick,Century,1994,Turquoise
WAUUL78E56A955507,Saturn,S-Series,1995,Blue
2D4RN3DG0BR363007,Volvo,XC90,2012,Red
3D73Y4EL5AG007965,Chevrolet,Camaro,1974,Violet
WAUML44E04N159645,Buick,Skyhawk,1985,Green
4T1BF1FK9EU516407,Jaguar,XJ,2009,Khaki
WA1WMBFE4DD442253,Ford,E250,2004,Red
2G4WB52K311026996,Mazda,MPV,2000,Indigo
WBAAW33481E252440,Isuzu,Stylus,1993,Orange
4T3BA3BB6AU661079,Mitsubishi,Mirage,1989,Green
WAUHF78P46A742798,Dodge,Ram 2500,1996,Green
1G6AH5S38D0952576,GMC,Savana 1500,1997,Yellow
WAUJGAFC2DN145036,Mazda,Tribute,2011,Indigo
WP0AA2A94CS573406,Chevrolet,S10,2003,Puce
WDDUG7GB8FA029204,Mercedes-Benz,M-Class,2002,Maroon
1G6AB5SA3E0781396,Toyota,Prius,2012,Maroon
JN8AS5MT9AW673789,Lamborghini,Countach,1985,Red
3G5DB03E62S487825,Toyota,Yaris,2009,Crimson
5TDDK3DC4BS276389,Ford,Bronco II,1990,Blue
3GYT4MEF1CG292564,Ferrari,California,2009,Violet
3D73M4CL6BG614540,Volvo,XC60,2011,Yellow
1GYS3GKJ7FR233726,Mercury,Cougar,1969,Green
1VWAS7A33FC540723,Buick,LeSabre,1991,Maroon
WAUDF98EX6A289215,Chevrolet,Express 3500,2000,Pink
WVWAN7AN9DE105539,MINI,Clubman,2008,Orange
1D7RW3GK7AS414757,Maybach,62,2006,Violet
WAUCFAFR9BA525544,Buick,Skylark,1994,Maroon
WBAVB33586A730280,Ford,Escape,2008,Fuscia
WBABD33426P164621,Mazda,RX-7,1984,Fuscia
SCBGC3ZA5EC880026,Mazda,Miata MX-5,2010,Khaki
1G6DJ577390755741,Chevrolet,Malibu,2010,Pink
WBXPA93456W443185,Mercedes-Benz,SL-Class,1997,Yellow
WA1LGBFE5ED022660,Nissan,Frontier,2000,Green
WAUFFAFL1AN885312,Mercury,Villager,1997,Blue
5GAKRBED8BJ064114,Porsche,911,2011,Blue
1HGCR2E77EA348286,Volkswagen,Golf,1995,Violet
5UXZW0C59D0966350,Porsche,911,1985,Indigo
1GTN1TEX2CZ955960,Maybach,57,2006,Maroon
WAUAH78E57A578246,Chevrolet,Tahoe,1996,Orange
2G61T5S37D9777970,Volkswagen,Eurovan,1997,Indigo
1G4HE5EMXAU394738,Chevrolet,Malibu,2007,Fuscia
