vin,brand,model,year,color
WAUEF98E87A796314,Ford,Explorer,1994,Turquoise
JN1CV6EK7FM016860,Subaru,Impreza,2000,Maroon
1FAHP2D86FG077410,Mitsubishi,Montero,1998,Blue
1C3CCBCG1EN142574,Mitsubishi,GTO,1994,Blue
WAUEKBFB2BN554129,Ford,Bronco,1989,Indigo
19UUA56711A232748,GMC,Yukon XL,2006,Indigo
5FRYD4H69GB261483,Isuzu,Rodeo,1993,Maroon
WBANN73596C391886,Ford,Transit Connect,2013,Crimson
1G6DA67VX80559914,Porsche,944,1989,Aquamarine
5N1AR1NB9CC056284,Acura,MDX,2006,Crimson
1G6KD57Y15U586958,Mercedes-Benz,CL-Class,2001,Khaki
WAUAFAFH3DN993697,GMC,Sierra 2500,2005,Green
3D4PH6FV5AT240245,Porsche,Boxster,1998,Puce
WA1MYBFE7AD422666,Ford,Contour,1997,Fuscia
3D7LT2ET2BG664114,Chevrolet,Malibu,2011,Pink
KNAGN4AD6F5969903,Infiniti,I,1997,Violet
JN8AF5MVXFT869108,Toyota,Previa,1997,Teal
1B3CB1HA5AD081597,Cadillac,Seville,2001,Crimson
YV1982BW7A1777844,Nissan,Pathfinder,1997,Fuscia
3D73M3CL0BG664652,Toyota,Sienna,2011,Violet
WBAPM73539A511659,Chevrolet,Avalanche,2006,Purple
WAUGFAFR3AA675228,Subaru,Alcyone SVX,1996,Aquamarine
WBAWR3C53AP055959,Pontiac,Grand Prix,1991,Puce
KMHHT6KD7AU120154,Cadillac,XLR-V,2008,Mauv
1FMJK1G58CE839027,Honda,Accord,2001,Green
1G6AK5SX8E0033084,Ford,Edge,2012,Blue
JN1AZ4EH4FM180636,Aston Martin,Vanquish S,2005,Fuscia
5GALVBED0AJ690013,Toyota,Celica,2005,Maroon
4T1BF1FK0EU856318,Lincoln,Navigator L,2008,Crimson
2G61N5S30F9900473,Nissan,Maxima,2011,Khaki
3CZRE3H31BG878179,GMC,Safari,1997,Mauv
1J4NF1FB7AD524706,Ferrari,599 GTB Fiorano,2007,Orange
KMHFC4DF4BA027590,Acura,TSX,2010,Indigo
WAUWFAFRXBA686045,Cadillac,STS,2008,Blue
1GYS4DEF3BR870111,Ford,Focus,2003,Orange
1C3CDFBB3FD622603,Saturn,S-Series,2001,Aquamarine
WA1LFBFP8EA743447,Honda,Insight,2012,Purple
WBA3N9C53EK930574,Mercedes-Benz,600SL,1993,Indigo
KNADH4A3XA6727670,Subaru,Legacy,1996,Blue
YV4902DZ9D2219042,Mitsubishi,Sigma,1989,Khaki
3C6TD5NT5CG046450,Mitsubishi,Mighty Max,1992,Blue
5BZBF0AAXEN001097,Dodge,Viper,2006,Puce
1NXBU4EE8AZ238032,GMC,2500,1997,Maroon
WAUPFBFMXBA679059,Jeep,Grand Cherokee,1994,Crimson
WAUAVAFD8BN132948,Lexus,SC,2002,Purple
3D7TT2CT4BG869839,BMW,1 Series,2011,Teal
WA1DGBFE4ED857315,Volkswagen,Jetta,2003,Pink
WBAUL73549V198412,Audi,RS 4,2007,Fuscia
1C4AJWAG3CL547573,Dodge,Ram 3500,1996,Blue
SCFBF04B18G876437,Nissan,300ZX,1991,Crimson
1GKS2GEJ4DR093592,Suzuki,Esteem,1998,Aquamarine
WAURFAFR6EA414173,Pontiac,Sunfire,1997,Crimson
WBSBL93442J838900,Lexus,RX,2013,Orange
WBANB33524B719167,Mazda,626,2000,Fuscia
WAUFL44D62N825596,Mercedes-Benz,C-Class,1996,Khaki
1G6DU6EV5A0019189,Toyota,RAV4,1996,Indigo
JTEBU4BF9AK165438,Porsche,Boxster,2010,Blue
WBA3B9C58FJ363469,BMW,1 Series,2011,Indigo
KNADH4A3XB6336830,Chevrolet,Avalanche,2007,Purple
SCBGT3ZAXFC860372,Dodge,Ram 1500,2007,Crimson
5FRYD4H20GB261045,Lexus,SC,2000,Teal
WAUDF68E85A437942,Toyota,RAV4,2003,Khaki
WAUFFBFL2DN692578,Subaru,Baja,2003,Blue
1FTNS2EW6AD056699,Cadillac,Escalade,2004,Indigo
3C6JD7CT7CG008045,Ford,Taurus,1996,Blue
1HGCP2E83AA322163,Chevrolet,Venture,1998,Blue
1G4PR5SK9E4810075,Jaguar,XK Series,1998,Violet
WAUBF98E08A108150,Ford,F150,1993,Teal
1G6DJ5ED6B0926710,Toyota,Venza,2012,Green
1FTEW1C85AF895279,GMC,Savana 1500,1998,Aquamarine
WA1AY74L58D432074,Toyota,RAV4,2008,Green
WUAUUAFGXF7683263,GMC,Sierra,2008,Purple
1FTMF1EW6AK806320,Infiniti,IPL G,2012,Green
JN8AS5MT3DW917389,Suzuki,Sidekick,1993,Mauv
2C3CK3CV2AH063845,Volkswagen,Scirocco,1985,Yellow
5N1CR2MM8EC132355,Volkswagen,Passat,2004,Teal
1GYS4KEF4DR873610,Chevrolet,Citation,1980,Yellow
3N1AB6AP4BL337471,Chrysler,Voyager,2001,Goldenrod
KMHFC4DF1AA546272,Jaguar,XJ Series,1994,Orange
2HNYD2H23AH590114,Honda,Ridgeline,2006,Blue
1G6DL5EY8B0617026,Chevrolet,2500,1998,Indigo
1FMCU4K36BK981466,Volvo,XC90,2013,Teal
5TFCY5F11CX143425,Mercedes-Benz,S-Class,2001,Indigo
1FTEW1CW0AK797010,Chevrolet,Corvette,2012,Teal
5TDBY5G11BS652249,Oldsmobile,Toronado,1966,Violet
WVGAV7AXXCW833683,Chevrolet,Avalanche,2011,Red
WBAUP9C52AV319703,Ford,Aerostar,1986,Indigo
1FTWW3A59AE336462,Mercedes-Benz,SL-Class,1996,Mauv
JTHDU5EF9C5478102,Scion,tC,2013,Khaki
JM3TB2MA6A0955268,Volkswagen,Passat,1986,Aquamarine
WAULT58E85A725376,Dodge,Ram 3500,1999,Green
1G6AA5RX6E0828840,Toyota,Matrix,2003,Purple
1GYS4GEF8BR448868,Volkswagen,Cabriolet,1986,Turquoise
WBAPM775X9N725776,Honda,Prelude,1984,Turquoise
JTHKD5BH8B2193260,Pontiac,Grand Prix,1998,Red
JM1CW2BL6E0715841,Mercedes-Benz,SL-Class,2003,Turquoise
WBAEU33422K403282,Hyundai,Genesis Coupe,2013,Maroon
3VW467AT0CM847794,Suzuki,Forenza,2005,Puce
1D7RW3BK9AS308138,Buick,LeSabre,1988,Indigo
WVGAV7AX9CW742713,Lexus,ES,2012,Crimson
JN1AZ4FH7FM660541,Pontiac,Grand Prix,1963,Goldenrod
JTDZN3EU3E3229235,Volkswagen,GTI,1992,Crimson
2HNYD28239H635354,Dodge,Avenger,2011,Yellow
WAUFFBFL1DN413492,Hyundai,Scoupe,1993,Khaki
WBAPK73549A557216,Ford,Explorer,2006,Khaki
JH4DB75551S191251,Volvo,V70,2010,Blue
WBAUC9C55DV691701,Toyota,Tacoma,1998,Maroon
2T2BK1BA3FC297015,Mercury,Grand Marquis,2002,Pink
WBAPM7G54AN044839,Ford,Ranger,1997,Fuscia
2C4RDGCG4ER895065,Volkswagen,Rabbit,2008,Puce
JN1CV6AP2CM702334,MINI,Clubman,2008,Fuscia
1G6AH5S30F0308556,Buick,Park Avenue,1997,Fuscia
SCBLE37G45C603867,BMW,X6,2010,Khaki
